Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Vinblastine","1004","BFTC-905","910926","BLCA","urogenital_system","bladder","-6.2886676437741444",".43115253884459925",".10000000000000001",".10542931716204466","-1.283450238930874","GDSC2"
"Vinblastine","1004","CAL-29","1290730","BLCA","urogenital_system","bladder","-3.2078634335775966",".80035481076831927",".10000000000000001",".099870133957545196",".13122415210493948","GDSC2"
"Cisplatin","1005","5637","687452","BLCA","urogenital_system","bladder","1.9670717157283735",".87770486109078982","8",".058917320729734511","-.68368279753314454","GDSC2"
"Cisplatin","1005","RT4","687455","BLCA","urogenital_system","bladder","2.8514987476102434",".93892712244959886","8",".1089389376240998","-.20699049172597606","GDSC2"
"Cisplatin","1005","SW780","687457","BLCA","urogenital_system","bladder","3.8532476645006564",".95490861915530023","8",".076138069407854198",".33293647094979412","GDSC2"
"Cisplatin","1005","TCCSUP","687459","BLCA","urogenital_system","bladder","2.1487163821868234",".87716439964772042","8",".087703980234194429","-.58577916979416578","GDSC2"
"Cisplatin","1005","UM-UC-3","724838","BLCA","urogenital_system","bladder","2.9355869361648796",".93644990617983859","8",".062267129326950582","-.16166827627088415","GDSC2"
"Cisplatin","1005","DSH1","753552","BLCA","urogenital_system","bladder","2.8231032519075892",".91948606485111251","8",".07808646092833324","-.22229521877873729","GDSC2"
"Cisplatin","1005","J82","753566","BLCA","urogenital_system","bladder","2.7079776673446943",".90917408745607908","8",".10018422772541578","-.28434610413658623","GDSC2"
"Cisplatin","1005","LB831-BLC","753584","BLCA","urogenital_system","bladder","2.7847230006007999",".92581162590244204","8",".070813504435387642","-.24298157257998071","GDSC2"
"Cisplatin","1005","647-V","906797","BLCA","urogenital_system","bladder","1.193861899960047",".84397067314192531","8",".081219618163965251","-1.1004307673086431","GDSC2"
"Cisplatin","1005","639-V","906798","BLCA","urogenital_system","bladder",".85609075785065647",".81168615246372156","8",".13520592151360047","-1.2824841179673689","GDSC2"
"Cisplatin","1005","HT-1197","907065","BLCA","urogenital_system","bladder","3.6664832657625954",".94227494096234088","8",".098819336112927245",".23227338776960132","GDSC2"
"Cisplatin","1005","HT-1376","907066","BLCA","urogenital_system","bladder","6.1433696235917887",".98572244898823247","8",".037385880562778577","1.567276306691715","GDSC2"
"Cisplatin","1005","KU-19-19","907312","BLCA","urogenital_system","bladder","2.8140391491154628",".94237745475107804","8",".070327898666820543","-.22718062809380332","GDSC2"
"Cisplatin","1005","RT-112","909704","BLCA","urogenital_system","bladder","4.686114635141239",".98202184363782841","8",".0552435340251917",".78183871200920074","GDSC2"
"Cisplatin","1005","SW1710","909749","BLCA","urogenital_system","bladder","6.2799777282631251",".98846783880118994","8",".059388246844348805","1.6409059336256238","GDSC2"
"Cisplatin","1005","BFTC-905","910926","BLCA","urogenital_system","bladder",".42176461421475464",".7690825373507526","8",".10131992879915333","-1.5165791008418716","GDSC2"
"Cisplatin","1005","CAL-29","1290730","BLCA","urogenital_system","bladder","3.2781222836541248",".95597158886997902","8",".059203710891568687",".022952906403366478","GDSC2"
"Cytarabine","1006","5637","687452","BLCA","urogenital_system","bladder","2.3364052153931194",".94403897640882617","2",".03397591615102364",".34262473291470619","GDSC2"
"Cytarabine","1006","RT4","687455","BLCA","urogenital_system","bladder","2.2166740258595734",".95303292326907507","2",".11761710426136096",".29008418220983684","GDSC2"
"Cytarabine","1006","SW780","687457","BLCA","urogenital_system","bladder","3.4656917574882327",".96922904044315572","2",".085327318629274757",".83817929189326679","GDSC2"
"Cytarabine","1006","TCCSUP","687459","BLCA","urogenital_system","bladder","3.1586312310881146",".95860571813723394","2",".042904198921424504",".70343470930253649","GDSC2"
"Cytarabine","1006","UM-UC-3","724838","BLCA","urogenital_system","bladder","2.5820605381601918",".95885047480384178","2",".056907289681119057",".45042342757436449","GDSC2"
"Cytarabine","1006","DSH1","753552","BLCA","urogenital_system","bladder","1.1283259176774665",".88281165094733394","2",".067609917920579687","-.18750573554897196","GDSC2"
"Cytarabine","1006","J82","753566","BLCA","urogenital_system","bladder","4.4110897394985855",".98144519310669409","2",".10811835627970871","1.2530397038177568","GDSC2"
"Cytarabine","1006","LB831-BLC","753584","BLCA","urogenital_system","bladder","3.655998907936711",".97820631903923594","2",".033166094149936716",".92169005067375998","GDSC2"
"Cytarabine","1006","647-V","906797","BLCA","urogenital_system","bladder","1.0057672396681998",".90451420204461619","2",".093193628728843195","-.24128704734712694","GDSC2"
"Cytarabine","1006","639-V","906798","BLCA","urogenital_system","bladder","2.7296861196166735",".97145695098956986","2",".071129575742924778",".51520462099662601","GDSC2"
"Cytarabine","1006","HT-1197","907065","BLCA","urogenital_system","bladder","4.4883827025898198",".97998336227170335","2",".092860666352056406","1.2869574729658431","GDSC2"
"Cytarabine","1006","HT-1376","907066","BLCA","urogenital_system","bladder","4.5506320885195244",".97977382645147659","2",".04236209465221967","1.314273805748708","GDSC2"
"Cytarabine","1006","KU-19-19","907312","BLCA","urogenital_system","bladder","-1.4083928515584043",".67138581080242155","2",".16502221752885932","-1.300670998821402","GDSC2"
"Cytarabine","1006","RT-112","909704","BLCA","urogenital_system","bladder","1.4702640591079863",".91838407465817373","2",".064395228088453299","-.037456125854536941","GDSC2"
"Cytarabine","1006","SW1710","909749","BLCA","urogenital_system","bladder","3.0578602666370691",".95584905787317864","2",".055242301298763528",".65921430200561137","GDSC2"
"Cytarabine","1006","BFTC-905","910926","BLCA","urogenital_system","bladder","-1.1212743173301079",".70578910083377022","2",".071608764070555289","-1.1746773795756582","GDSC2"
"Cytarabine","1006","CAL-29","1290730","BLCA","urogenital_system","bladder","3.1468717302937188",".97723114947400158","2",".05695311799103956",".69827439434902316","GDSC2"
"Docetaxel","1007","5637","687452","BLCA","urogenital_system","bladder","-6.0873740563278238",".70402250128278021",".012500000000000001",".10873004935826076","-1.1029539850163028","GDSC2"
"Docetaxel","1007","RT4","687455","BLCA","urogenital_system","bladder","-4.2404272158384817",".88476346143051132",".012500000000000001",".070148759056584006",".07390576303382318","GDSC2"
"Docetaxel","1007","SW780","687457","BLCA","urogenital_system","bladder","-3.2922421330305456",".91639869077889935",".012500000000000001",".064447006365166773",".67808171070895329","GDSC2"
"Docetaxel","1007","TCCSUP","687459","BLCA","urogenital_system","bladder","-4.1717410652556062",".86098752539335754",".012500000000000001",".06668310877792856",".11767202857944074","GDSC2"
"Docetaxel","1007","T24","724812","BLCA","urogenital_system","bladder","-3.3707581421121242",".92094057791981665",".012500000000000001",".063699352742598844",".628051937983515","GDSC2"
"Docetaxel","1007","UM-UC-3","724838","BLCA","urogenital_system","bladder","-4.1189525338423003",".88588029679137981",".012500000000000001",".061986816860822136",".15130845839814608","GDSC2"
